Data,Time,LabName,WaterTemp,pH,DissolveOxygen,TotalNitrogen,Phosphorus,TotalOrganicCarbons,Phenol,Cyan
20210402,0.25,선유,13.1,7.3,9,3.28,0.076,2.5,0,0
20210402,0.25,노량진,12.6,7.3,9.4,2.5,0.06,2.4,0,0
20210402,0.208333333,탄천,15.8,6.9,5.3,9.42,0.105,6.8,0,0
20210402,0.208333333,중랑천,16.2,7.2,6.4,5.3,0.145,3,0,0
20210402,0.208333333,안양천,15.1,7,4.1,11.37,0.13,6,0,0
20210402,0.208333333,선유,13.1,7.3,9,3.36,0.077,2.6,0,0
20210402,0.208333333,노량진,12.6,7.2,9.4,2.55,0.068,2.4,0,0
20210402,0.166666667,탄천,16,6.9,5.3,9.5,0.1,6.1,0,0
20210402,0.166666667,중랑천,16.2,7.2,6.6,5.3,0.145,3,0,0
20210402,0.166666667,안양천,15.4,6.9,4.1,10.98,0.14,6.1,0,0
20210402,0.166666667,선유,13.2,7.3,9.2,3.38,0.081,2.5,0,0
20210402,0.166666667,노량진,12.7,7.2,9.4,2.3,0.064,2.2,0,0
20210402,0.125,탄천,16.2,6.9,5.3,9.46,0.1,6.1,0,0
20210402,0.125,중랑천,16.4,7.2,6.8,5.3,0.145,3.1,0,0
20210402,0.125,안양천,15.8,6.9,4,10.21,0.155,6.2,0,0
20210402,0.125,선유,13.3,7.3,9.3,3.36,0.081,2.6,0,0
20210402,0.125,노량진,12.8,7.3,9.5,2.4,0.07,2.6,0,0
20210402,0.083333333,탄천,16.4,6.9,5.3,9.68,0.105,5.9,0,0
20210402,0.083333333,중랑천,16.6,7.3,7.1,5.4,0.145,2.8,0,0
20210402,0.083333333,안양천,16.3,6.9,4.1,10.12,0.2,6.1,0,0
20210402,0.083333333,선유,13.3,7.3,9.3,3.4,0.094,2.5,0,0
20210402,0.083333333,노량진,12.8,7.3,9.6,2.575,0.074,2.2,0,0
20210402,0.041666667,탄천,16.6,6.9,5.4,9.72,0.105,6.1,0,0
20210402,0.041666667,중랑천,16.8,7.3,7.3,5.4,0.145,4.2,0,0
20210402,0.041666667,안양천,16.7,6.9,4.1,9.83,0.245,6.2,0,0
20210402,0.041666667,선유,13.4,7.2,9.2,3.48,0.097,2.5,0,0
20210402,0.041666667,노량진,12.8,7.3,9.7,2.425,0.076,2.3,0,0
20210401,1,탄천,16.8,6.9,5.4,9.56,0.115,7.2,0,0
20210401,1,중랑천,17.2,7.3,7.7,5.4,0.145,2.9,0,0
20210401,1,안양천,17.3,6.9,4.2,10.61,0.26,6.2,0,0
20210401,1,선유,13.4,7.2,9.1,3.44,0.09,2.5,0,0
20210401,1,노량진,12.9,7.3,9.7,2.55,0.066,2.5,0,0
20210401,0.958333333,탄천,17,6.9,5.6,9.48,0.1,6,0,0
20210401,0.958333333,중랑천,17.6,7.3,7.8,5.175,0.14,2.9,0,0
20210401,0.958333333,안양천,17.8,6.9,4.3,10.22,0.25,6,0,0
20210401,0.958333333,선유,13.4,7.3,9.5,3.3,0.08,2.5,0,0
20210401,0.958333333,노량진,13,7.3,9.7,2.6,0.068,2.2,0,0
20210401,0.916666667,탄천,17.2,6.9,5.6,9.64,0.1,7.7,0,0
20210401,0.916666667,중랑천,17.8,7.3,8.1,5.175,0.14,2.7,0,0
20210401,0.916666667,안양천,18.4,6.9,4.7,9.62,0.275,6.2,0,0
20210401,0.916666667,선유,13.4,7.3,9.5,3.26,0.078,2.5,0,0
20210401,0.916666667,노량진,13,7.3,9.8,2.475,0.056,2.3,0,0
20210401,0.875,탄천,17.5,6.9,5.9,9.64,0.1,6,0,0
20210401,0.875,중랑천,18,7.3,8.3,5.175,0.14,2.7,0,0
20210401,0.875,안양천,19,6.9,4.8,10.01,0.285,6.1,0,0
20210401,0.875,선유,13.5,7.3,9.6,3.36,0.075,2.4,0,0
20210401,0.875,노량진,13,7.3,9.8,2.575,0.064,2.2,0,0
20210401,0.833333333,탄천,17.9,6.9,6.1,9.16,0.1,6,0,0
20210401,0.833333333,중랑천,18.1,7.3,8.4,5.075,0.14,2.7,0,0
20210401,0.833333333,안양천,19.7,7,5.1,9.7,0.21,6.3,0,0
20210401,0.833333333,선유,13.5,7.3,9.6,3.24,0.077,2.6,0,0
20210401,0.833333333,노량진,13,7.3,9.9,2.6,0.06,2.4,0,0
20210401,0.791666667,탄천,18.4,7,6.5,8.8,0.1,6.3,0,0
20210401,0.791666667,중랑천,18.1,7.3,8.5,5.075,0.14,3,0,0
20210401,0.791666667,안양천,20.3,7,5.3,10.06,0.195,6.1,0,0
20210401,0.791666667,선유,13.5,7.3,9.6,3.36,0.081,2.6,0,0
20210401,0.791666667,노량진,13,7.3,9.9,2.5,0.066,2.4,0,0
20210401,0.75,탄천,18.9,7,6.8,8.7,0.105,6,0,0
20210401,0.75,중랑천,18,7.3,8.5,5.075,0.14,3.2,0,0
20210401,0.75,안양천,20.7,7,5.4,10.4,0.19,6.1,0,0
20210401,0.75,선유,13.6,7.2,9.6,3.46,0.085,2.5,0,0
20210401,0.75,노량진,12.9,7.3,9.9,2.6,0.068,2.2,0,0
20210401,0.708333333,탄천,19.1,7,7,8.48,0.105,5.9,0,0
20210401,0.708333333,중랑천,17.8,7.3,8.1,5.025,0.125,3.1,0,0
20210401,0.708333333,안양천,20.9,7,5.4,11.51,0.17,6.2,0,0
20210401,0.708333333,선유,13.6,7.2,9.5,3.66,0.103,2.5,0,0
20210401,0.708333333,노량진,12.7,7.3,9.6,2.65,0.064,2.2,0,0
20210401,0.666666667,탄천,19.1,7,7,8.52,0.12,5.8,0,0
20210401,0.666666667,중랑천,17.3,7.2,7.9,4.85,0.12,3,0,0
20210401,0.666666667,안양천,20.8,6.9,5.5,10.8,0.14,6,0,0
20210401,0.666666667,선유,13.6,7.2,9.2,3.84,0.093,2.5,0,0
20210401,0.666666667,노량진,12.7,7.3,9.5,2.65,0.07,2.2,0,0
20210401,0.625,탄천,18.8,7,7.1,8.56,0.1,5.8,0,0
20210401,0.625,중랑천,16.9,7.2,7.6,4.85,0.12,2.8,0,0
20210401,0.625,안양천,20.2,6.9,5.3,11.45,0.145,6.2,0,0
20210401,0.625,선유,,,,,,,0,0
20210401,0.625,노량진,12.7,7.2,9.5,2.7,0.07,2,0,0
20210401,0.583333333,탄천,18.3,7,7,8.2,0.1,,0,0
20210401,0.583333333,중랑천,16.5,7.2,7.4,4.85,0.125,2.9,0,0
20210401,0.583333333,안양천,19.2,6.9,5.2,13,0.12,5.9,0,0
20210401,0.583333333,선유,,,,,,,0,0
20210401,0.583333333,노량진,12.7,7.2,9.5,2.8,0.07,2.2,0,0
20210401,0.541666667,탄천,17.4,7.1,7,7.58,0.1,,0,0
20210401,0.541666667,중랑천,16.1,7.2,6.9,4.85,0.125,3.4,0,0
20210401,0.541666667,안양천,17.7,6.9,5.2,12.07,0.115,6,0,0
20210401,0.541666667,선유,13.4,7.1,7.9,4.02,0.118,2.5,0,0
20210401,0.541666667,노량진,12.6,7.2,9.4,2.4,0.128,2.2,0,0
20210401,0.5,탄천,16.4,7.1,7,7.58,0.095,5.4,0,0
20210401,0.5,중랑천,15.8,7.2,6.7,4.825,0.125,3,0,0
20210401,0.5,안양천,16.5,6.9,4.7,12.06,0.12,6.1,0,0
20210401,0.5,선유,13.4,7,7.2,4.16,0.135,2.4,0,0
20210401,0.5,노량진,12.6,7.2,9.4,2.425,0.138,2.2,0,0
20210401,0.458333333,탄천,15.7,7.1,6.9,7.42,0.095,5.7,0,0
20210401,0.458333333,중랑천,15.6,7.1,6.2,4.825,0.125,3,0,0
20210401,0.458333333,안양천,16,6.9,6,11.54,0.115,6.3,0,0
20210401,0.458333333,선유,13.2,7.1,7.6,3.84,0.124,2.5,0,0
20210401,0.458333333,노량진,12.5,7.2,9.2,2.7,0.126,2.2,0,0
20210401,0.416666667,탄천,15.1,7,6.4,8.08,0.095,5.8,0,0
20210401,0.416666667,중랑천,15.4,7.1,6,4.9,0.125,3,0,0
20210401,0.416666667,안양천,14.9,6.9,3.9,11.95,0.12,5.5,0,0
20210401,0.416666667,선유,13,7.1,7.9,3.54,0.089,2.5,0,0
20210401,0.416666667,노량진,12.4,7.2,8.9,2.45,0.094,2.2,0,0
20210401,0.375,탄천,14.8,7,6,8.4,0.1,6.1,0,0
20210401,0.375,중랑천,15.5,7.1,5.7,4.9,0.125,2.7,0,0
20210401,0.375,안양천,14.6,6.9,3.7,11.46,0.115,5.6,0,0
20210401,0.375,선유,12.9,7.1,7.6,3.62,0.089,2.5,0,0
20210401,0.375,노량진,12.4,7.2,8.7,2.25,0.1,2.5,0,0
20210401,0.333333333,탄천,14.9,7,5.7,8.52,0.1,6,0,0
20210401,0.333333333,중랑천,15.8,7.1,5.7,5.075,0.14,3,0,0
20210401,0.333333333,안양천,14.7,6.9,3.7,11.56,0.13,5.4,0,0
20210401,0.333333333,선유,12.9,7.1,7.5,3.74,0.095,2.7,0,0
20210401,0.333333333,노량진,12.4,7.2,8.7,2.25,0.09,2.4,0,0
20210401,0.291666667,탄천,15.1,6.9,5.5,8.84,0.105,5.9,0,0
20210401,0.291666667,중랑천,16.1,7.1,5.6,5.075,0.14,3,0,0
20210401,0.291666667,안양천,14.9,6.9,3.7,10.85,0.14,5.6,0,0
20210401,0.291666667,선유,13,7.1,7.5,3.72,0.092,2.4,0,0
20210401,0.291666667,노량진,12.4,7.2,8.7,2.25,0.096,2.1,0,0
20210401,0.25,탄천,15.4,6.9,5.5,9.14,0.115,7,0,0
20210401,0.25,중랑천,16.4,7.1,5.6,5.275,0.16,3.3,0,0
20210401,0.25,안양천,15.1,6.9,3.7,11.15,0.13,5.7,0,0
20210401,0.25,선유,13,7.1,7.5,3.64,0.098,2.6,0,0
20210401,0.25,노량진,12.4,7.2,8.8,2.25,0.094,2.3,0,0
20210401,0.208333333,탄천,15.7,6.9,5.5,9.28,0.105,5.9,0,0
20210401,0.208333333,중랑천,16.6,7.1,5.5,5.275,0.16,3.1,0,0
20210401,0.208333333,안양천,15.4,6.9,3.7,10.22,0.145,5.6,0,0
20210401,0.208333333,선유,13,7.1,7.5,3.64,0.097,2.9,0,0
20210401,0.208333333,노량진,12.4,7.2,8.7,2.4,0.112,2.4,0,0
20210401,0.166666667,탄천,15.9,6.9,5.4,9.32,0.115,6,0,0
20210401,0.166666667,중랑천,16.7,7.1,5.7,5.475,0.145,3.5,0,0
20210401,0.166666667,안양천,15.8,6.9,3.7,9.94,0.19,5.7,0,0
20210401,0.166666667,선유,13,7.1,7.5,3.64,0.098,2.6,0,0
20210401,0.166666667,노량진,12.5,7.2,8.8,2.35,0.118,2.2,0,0
20210401,0.125,탄천,16.1,6.9,5.5,9.5,0.1,6.6,0,0
20210401,0.125,중랑천,16.9,7.1,5.9,5.475,0.145,2.9,0,0
20210401,0.125,안양천,16.2,6.9,3.7,9.66,0.175,5.4,0,0
20210401,0.125,선유,13.1,7.1,7.3,3.84,0.108,2.4,0,0
20210401,0.125,노량진,12.4,7.2,8.8,2.375,0.116,2.2,0,0
20210401,0.083333333,탄천,16.4,6.9,5.5,9.44,0.105,6,0,0
20210401,0.083333333,중랑천,17.1,7.2,6.4,5.5,0.15,3.3,0,0
20210401,0.083333333,안양천,16.7,6.9,3.7,9.68,0.215,5.6,0,0
20210401,0.083333333,선유,13.1,7.1,7.2,3.94,0.123,2.5,0,0
20210401,0.083333333,노량진,12.5,7.2,8.8,2.525,0.122,2.4,0,0
20210401,0.041666667,탄천,16.6,6.9,5.6,9.38,0.135,6,0,0
20210401,0.041666667,중랑천,17.1,7.2,6.6,5.525,0.15,3.3,0,0
20210401,0.041666667,안양천,17.2,6.9,3.8,9.83,0.25,5.8,0,0
20210401,0.041666667,선유,13.2,7.1,7.3,4.12,0.133,2.4,0,0
20210401,0.041666667,노량진,12.5,7.2,8.7,2.5,0.134,2.2,0,0
20210331,1,탄천,16.9,6.9,5.6,9.42,0.105,5.7,0,0
20210331,1,중랑천,17.4,7.2,7,5.675,0.17,3.8,0,0
20210331,1,안양천,17.8,6.9,3.9,9.4,0.235,5.5,0,0
20210331,1,선유,13.3,7,7.2,4.26,0.126,2.5,0,0
20210331,1,노량진,12.5,7.2,8.8,2.475,0.146,2.2,0,0
20210331,0.958333333,탄천,17.2,6.9,5.7,9.46,0.105,6,0,0
20210331,0.958333333,중랑천,17.7,7.2,7.2,5.675,0.17,3.4,0,0
20210331,0.958333333,안양천,18.4,6.9,4.1,11.39,0.275,5.8,0,0
20210331,0.958333333,선유,13.2,7.1,7.2,3.88,0.113,2.4,0,0
20210331,0.958333333,노량진,12.6,7.2,8.8,2.425,0.12,2.4,0,0
20210331,0.916666667,탄천,17.5,6.9,5.7,9.36,0.12,6,0,0
20210331,0.916666667,중랑천,17.8,7.2,7.6,5.6,0.165,3.5,0,0
20210331,0.916666667,안양천,19,6.9,4.2,9.89,0.34,5.8,0,0
20210331,0.916666667,선유,13.2,7.1,7.9,3.68,0.102,2.4,0,0
20210331,0.916666667,노량진,12.9,7.2,8.9,2.475,0.102,2.2,0,0
20210331,0.875,탄천,17.8,6.9,6,9.4,0.1,6,0,0
20210331,0.875,중랑천,17.9,7.2,7.7,5.6,0.165,4.7,0,0
20210331,0.875,안양천,19.6,6.9,4.3,10.66,0.23,5.8,0,0
20210331,0.875,선유,13.2,7.1,7.9,3.62,0.095,2.5,0,0
20210331,0.875,노량진,13,7.2,8.9,2.4,0.112,2.2,0,0
20210331,0.833333333,탄천,18.2,6.9,6.2,9.12,0.105,6,0,0
20210331,0.833333333,중랑천,17.8,7.2,8,5.3,0.125,3.4,0,0
20210331,0.833333333,안양천,20.3,6.9,4.5,9.67,0.21,5.6,0,0
20210331,0.833333333,선유,13.3,7.1,7.8,3.76,0.099,2.6,0,0
20210331,0.833333333,노량진,13.1,7.2,9,2.5,0.106,2.3,0,0
20210331,0.791666667,탄천,18.6,7,6.7,8.94,0.1,5.9,0,0
20210331,0.791666667,중랑천,17.6,7.2,8.1,5.325,0.125,3.1,0,0
20210331,0.791666667,안양천,21,6.9,4.8,10.54,0.225,5.9,0,0
20210331,0.791666667,선유,13.4,7.1,7.9,3.8,0.099,2.5,0,0
20210331,0.791666667,노량진,13.1,7.2,8.9,2.4,0.102,2.3,0,0
20210331,0.75,탄천,19,7,6.9,8.66,0.115,5.8,0,0
20210331,0.75,중랑천,17.2,7.2,8.1,5.325,0.125,2.9,0,0
20210331,0.75,안양천,21.4,6.9,5,9.82,0.22,5.7,0,0
20210331,0.75,선유,13.5,7.1,7.9,3.86,0.1,2.6,0,0
20210331,0.75,노량진,13.2,7.2,8.8,2.425,0.12,2.2,0,0
20210331,0.708333333,탄천,19.2,7,7.2,8.52,0.115,6,0,0
20210331,0.708333333,중랑천,16.7,7.2,8,5.325,0.125,2.8,0,0
20210331,0.708333333,안양천,21.4,6.9,5.1,11.33,0.15,5.6,0,0
20210331,0.708333333,선유,13.5,7.1,8,4,0.103,2.5,0,0
20210331,0.708333333,노량진,12.7,7.2,8.5,2.525,0.122,2.3,0,0
20210331,0.666666667,탄천,19.2,7,7.3,8.34,0.115,6.1,0,0
20210331,0.666666667,중랑천,16.2,7.2,7.9,5.125,0.125,2.5,0,0
20210331,0.666666667,안양천,21,7,5,10.71,0.165,5.8,0,0
20210331,0.666666667,선유,13.5,7.1,8.3,4.02,0.107,2.6,0,0
20210331,0.666666667,노량진,12.4,7.1,8.3,2.525,0.128,2.2,0,0
20210331,0.625,탄천,,,,,,6,0,0
20210331,0.625,중랑천,15.6,7.2,7.6,5.125,0.125,2.6,0,0
20210331,0.625,안양천,20.2,6.9,4.9,8.53,0.135,5.6,0,0
20210331,0.625,선유,13.2,7.1,7.4,4.12,0.114,2.5,0,0
20210331,0.625,노량진,12.3,7.1,8.2,2.625,0.132,2.3,0,0
20210331,0.583333333,탄천,,,,,,6.5,0,0
20210331,0.583333333,중랑천,15,7.2,7.4,5.2,0.125,2.8,0,0
20210331,0.583333333,안양천,18.7,6.9,5,11.59,0.13,5.7,0,0
20210331,0.583333333,선유,13,7,7,4.2,0.121,2.6,0,0
20210331,0.583333333,노량진,12.2,7.1,8.1,2.575,0.118,2.2,0,0
20210331,0.541666667,탄천,16.4,7.1,7.4,,,6.1,0,0
20210331,0.541666667,중랑천,14.3,7.2,7.1,5.2,0.125,2.8,0,0
20210331,0.541666667,안양천,16.9,7,4.9,10.68,0.125,5.6,0,0
20210331,0.541666667,선유,12.9,7.1,7.2,4.36,0.133,2.5,0,0
20210331,0.541666667,노량진,12.1,7.1,8,2.65,0.144,2.2,0,0
20210331,0.5,탄천,15.5,7.1,7.2,7.58,0.095,6,0,0
20210331,0.5,중랑천,13.9,7.2,6.9,5.075,0.125,2.9,0,0
20210331,0.5,안양천,15.3,7,4.6,11.02,0.115,5.5,0,0
20210331,0.5,선유,12.8,7.1,7.4,4.32,0.127,2.5,0,0
20210331,0.5,노량진,12,7.1,7.8,2.8,0.138,2.2,0,0
20210331,0.458333333,탄천,14.6,7.1,7.1,7.8,0.095,5.9,0,0
20210331,0.458333333,중랑천,13.6,7.1,6.6,5.075,0.125,2.6,0,0
20210331,0.458333333,안양천,14,7,4.6,11.65,0.105,5.5,0,0
20210331,0.458333333,선유,12.8,7.1,7.2,4.5,0.133,2.5,0,0
20210331,0.458333333,노량진,12,7.1,7.8,2.7,0.146,2.2,0,0
20210331,0.416666667,탄천,14,7.1,6.8,8.22,0.1,6.3,0,0
20210331,0.416666667,중랑천,13.5,7.1,6.5,5.05,0.13,2.7,0,0
20210331,0.416666667,안양천,13.4,7,4.4,10.84,0.125,5.4,0,0
20210331,0.416666667,선유,12.6,7.1,7,4.1,0.113,2.5,0,0
20210331,0.416666667,노량진,11.9,7.1,8,2.65,0.122,2.3,0,0
20210331,0.375,탄천,13.7,7,6.4,8.48,0.1,6.4,0,0
20210331,0.375,중랑천,13.6,7.1,6.2,5.05,0.13,2.4,0,0
20210331,0.375,안양천,13,7,4.3,11.22,0.155,5.5,0,0
20210331,0.375,선유,12.5,7.1,6.7,4,0.108,2.5,0,0
20210331,0.375,노량진,11.8,7.1,7.8,2.65,0.118,2.3,0,0
20210331,0.333333333,탄천,13.8,7,6,8.86,0.1,6.8,0,0
20210331,0.333333333,중랑천,13.8,7.1,6.1,5.125,0.14,2.7,0,0
20210331,0.333333333,안양천,13.1,7,4.3,10.8,0.115,5.8,0,0
20210331,0.333333333,선유,12.5,7.1,6.8,4.08,0.113,2.4,0,0
20210331,0.333333333,노량진,11.8,7.1,7.4,2.6,0.122,2.2,0,0
20210331,0.291666667,탄천,14.1,7,5.9,9.12,0.1,6.8,0,0
20210331,0.291666667,중랑천,14.2,7.1,6,5.125,0.14,2.6,0,0
20210331,0.291666667,안양천,13.3,7,4.3,10.8,0.155,5.6,0,0
20210331,0.291666667,선유,12.5,7,6.7,4.08,0.112,2.5,0,0
20210331,0.291666667,노량진,11.9,7.1,7.4,2.7,0.126,2.2,0,0
20210331,0.25,탄천,14.5,7,5.8,9.36,0.1,7.2,0,0
20210331,0.25,중랑천,14.7,7.1,6,5.375,0.145,6.8,0,0
20210331,0.25,안양천,13.5,7,4.2,11.35,0.12,5.5,0,0
20210331,0.25,선유,12.5,7.1,6.8,4.06,0.114,2.5,0,0
20210331,0.25,노량진,11.9,7.1,7.4,2.8,0.132,2.1,0,0
20210331,0.208333333,탄천,14.8,6.9,5.7,9.46,0.115,7.2,0,0
20210331,0.208333333,중랑천,15,7.1,5.9,5.375,0.145,3.3,0,0
20210331,0.208333333,안양천,13.9,7,4.1,10.59,0.135,5.5,0,0
20210331,0.208333333,선유,12.5,7.1,6.9,4.04,0.113,2.4,0,0
20210331,0.208333333,노량진,11.9,7.1,7.2,2.8,0.14,2.2,0,0
20210331,0.166666667,탄천,15.1,6.9,5.5,9.72,0.12,8.5,0,0
20210331,0.166666667,중랑천,15.3,7.1,6,5.5,0.165,2.7,0,0
20210331,0.166666667,안양천,14.2,7,4.1,10.89,0.165,6.3,0,0
20210331,0.166666667,선유,12.6,7.1,6.9,4.06,0.117,2.5,0,0
20210331,0.166666667,노량진,12,7.1,7.2,2.95,0.148,2.3,0,0
20210331,0.125,탄천,15.3,6.9,5.5,9.72,0.135,7.9,0,0
20210331,0.125,중랑천,15.4,7.1,6,5.5,0.165,3.2,0,0
20210331,0.125,안양천,14.7,7,4.2,10.13,0.16,5.6,0,0
20210331,0.125,선유,12.6,7,6.7,4.06,0.112,2.4,0,0
20210331,0.125,노량진,12,7.1,7.1,2.925,0.158,2.2,0,0
20210331,0.083333333,탄천,15.6,6.9,5.5,10.02,0.125,7.8,0,0
20210331,0.083333333,중랑천,15.6,7.1,6.3,5.625,0.18,3.4,0,0
20210331,0.083333333,안양천,15.1,6.9,4.2,11.98,0.2,6.2,0,0
20210331,0.083333333,선유,12.6,7.1,6.9,4.02,0.12,2.5,0,0
20210331,0.083333333,노량진,12,7.1,7.1,2.925,0.148,2.2,0,0
20210331,0.041666667,탄천,15.8,6.9,5.6,9.88,0.12,7.5,0,0
20210331,0.041666667,중랑천,15.7,7.1,6.4,5.625,0.18,3.1,0,0
20210331,0.041666667,안양천,15.6,7,4.2,10.23,0.235,5.7,0,0
20210331,0.041666667,선유,12.6,7.1,7.4,4.04,0.118,2.5,0,0
20210331,0.041666667,노량진,12,7.1,7.2,2.925,0.158,2.3,0,0
20210330,1,탄천,16,6.9,5.7,9.88,0.115,7.1,0,0
20210330,1,중랑천,15.9,7.2,6.8,5.775,0.18,3.4,0,0
20210330,1,안양천,16.2,7,4.2,10.59,0.325,5.9,0,0
20210330,1,선유,12.7,7.1,8,4.16,0.113,2.5,0,0
20210330,1,노량진,12.1,7.1,7.1,3.05,0.184,2.2,0,0
20210330,0.958333333,탄천,16.4,6.9,5.9,9.7,0.115,7.4,0,0
20210330,0.958333333,중랑천,16.2,7.2,6.9,5.775,0.18,3,0,0
20210330,0.958333333,안양천,16.8,7,4.4,10.08,0.275,5.7,0,0
20210330,0.958333333,선유,12.8,7.1,7.9,4.22,0.117,2.5,0,0
20210330,0.958333333,노량진,12.1,7.1,7.2,3.15,0.196,2.2,0,0
20210330,0.916666667,탄천,16.7,6.9,5.9,9.6,0.115,6.7,0,0
20210330,0.916666667,중랑천,16.4,7.2,7.3,5.575,0.165,3,0,0
20210330,0.916666667,안양천,17.4,7,4.6,11.02,0.315,5.9,0,0
20210330,0.916666667,선유,12.8,7.1,8,3.94,0.122,2.5,0,0
20210330,0.916666667,노량진,12.2,7.1,7.4,2.875,0.162,2.6,0,0
20210330,0.875,탄천,17,6.9,6.2,9.6,0.105,6.4,0,0
20210330,0.875,중랑천,16.6,7.2,7.3,5.575,0.165,4.1,0,0
20210330,0.875,안양천,18.2,7,4.6,10.53,0.315,6,0,0
20210330,0.875,선유,12.8,7.1,7.7,4,0.115,2.5,0,0
20210330,0.875,노량진,12.2,7.1,7.8,2.9,0.146,2.3,0,0
20210330,0.833333333,탄천,17.5,6.9,6.5,9.72,0.105,6.3,0,0
20210330,0.833333333,중랑천,16.6,7.2,7.6,5.375,0.15,2.9,0,0
20210330,0.833333333,안양천,19,7,4.7,9.95,0.26,5.9,0,0
20210330,0.833333333,선유,12.8,7,7.1,3.98,0.116,2.5,0,0
20210330,0.833333333,노량진,12.3,7.1,8,2.875,0.142,2.2,0,0
20210330,0.791666667,탄천,18,7,6.9,9.24,0.115,6.3,0,0
20210330,0.791666667,중랑천,16.5,7.2,7.6,5.375,0.16,2.9,0,0
20210330,0.791666667,안양천,19.6,6.9,4.9,10,0.24,5.8,0,0
20210330,0.791666667,선유,12.9,7.1,7.2,3.94,0.122,2.5,0,0
20210330,0.791666667,노량진,12.4,7.1,7.9,2.925,0.146,2.2,0,0
20210330,0.75,탄천,18.5,7,7,9.14,0.1,6.4,0,0
20210330,0.75,중랑천,16.2,7.2,7.8,5.375,0.145,2.9,0,0
20210330,0.75,안양천,20,7,5.1,9.76,0.185,5.7,0,0
20210330,0.75,선유,13,7.1,7.4,4.02,0.113,2.5,0,0
20210330,0.75,노량진,12.4,7.1,7.8,2.9,0.142,2.3,0,0
20210330,0.708333333,탄천,18.8,7,7.2,9.1,0.1,6.4,0,0
20210330,0.708333333,중랑천,15.9,7.2,7.7,5.375,0.145,2.6,0,0
20210330,0.708333333,안양천,19.9,7,5.2,10.16,0.165,5.6,0,0
20210330,0.708333333,선유,13,7.1,7.8,3.9,0.103,2.5,0,0
20210330,0.708333333,노량진,12.4,7.1,7.6,2.925,0.17,2.1,0,0
20210330,0.666666667,탄천,18.7,7,7.3,9.06,0.105,6.4,0,0
20210330,0.666666667,중랑천,15.3,7.2,7.6,5.225,0.145,2.7,0,0
20210330,0.666666667,안양천,19.6,6.9,5.2,10.56,0.17,5.7,0,0
20210330,0.666666667,선유,12.9,7.2,8.3,3.84,0.093,2.5,0,0
20210330,0.666666667,노량진,12.3,7.1,7.3,3.075,0.146,2.4,0,0
20210330,0.625,탄천,18.2,7,7.3,8.98,0.105,6.7,0,0
20210330,0.625,중랑천,14.7,7.1,7.3,5.225,0.145,2.6,0,0
20210330,0.625,안양천,19,6.9,5.1,10.83,0.175,5.7,0,0
20210330,0.625,선유,12.9,7.2,8.3,3.84,0.093,2.5,0,0
20210330,0.625,노량진,12.2,7.1,7,3.025,0.148,2.2,0,0
20210330,0.583333333,탄천,17.4,7,7.3,8.94,0.105,6.5,0,0
20210330,0.583333333,중랑천,,,,,,3,0,0
20210330,0.583333333,안양천,17.8,6.9,5.1,11.01,0.155,5.6,0,0
20210330,0.583333333,선유,12.7,7.2,8.2,3.82,0.09,2.5,0,0
20210330,0.583333333,노량진,12.1,7,6.8,3.275,0.158,2.2,0,0
20210330,0.541666667,탄천,16.3,7.1,7.4,8.5,0.1,,0,0
20210330,0.541666667,중랑천,,,,,,2.7,0,0
20210330,0.541666667,안양천,16.3,6.9,5.2,10.97,0.12,5.7,0,0
20210330,0.541666667,선유,12.6,7.2,8.3,3.92,0.099,2.5,0,0
20210330,0.541666667,노량진,11.8,7,6.7,3.175,0.172,2.2,0,0
20210330,0.5,탄천,15.1,7.1,7.4,8.02,0.1,6,0,0
20210330,0.5,중랑천,,,,,,3,0,0
20210330,0.5,안양천,14.8,6.9,5.1,12.88,0.105,5.7,0,0
20210330,0.5,선유,12.5,7.2,8.2,4.02,0.107,2.7,0,0
20210330,0.5,노량진,11.8,7,6.6,3.3,0.176,2.5,0,0
20210330,0.458333333,탄천,14.1,7.1,7.3,8.06,0.095,6.1,0,0
20210330,0.458333333,중랑천,,,,,,2.5,0,0
20210330,0.458333333,안양천,13.6,6.9,5,11.4,0.12,5.7,0,0
20210330,0.458333333,선유,12.5,7.2,8,4.06,0.106,2.5,0,0
20210330,0.458333333,노량진,11.6,7,6.6,3.5,0.18,2.2,0,0
20210330,0.416666667,탄천,13.4,7,7,8.52,0.1,6.3,0,0
20210330,0.416666667,중랑천,12.1,7.1,6.8,4.3,0.145,2.4,0,0
20210330,0.416666667,안양천,12.9,7,5,11.42,0.115,5.6,0,0
20210330,0.416666667,선유,12.4,7.2,7.9,3.94,0.101,2.9,0,0
20210330,0.416666667,노량진,11.6,7,6.8,3.25,0.168,2.2,0,0
20210330,0.375,탄천,13.2,7,6.6,8.88,0.1,6.6,0,0
20210330,0.375,중랑천,12.2,7.1,6.8,4.275,0.14,2.4,0,0
20210330,0.375,안양천,12.5,6.9,4.9,10.96,0.11,5.8,0,0
20210330,0.375,선유,12.2,7.2,7.7,4.02,0.105,2.5,0,0
20210330,0.375,노량진,11.6,7,6.6,3.225,0.154,2.1,0,0
20210330,0.333333333,탄천,13.3,7,6.3,9.18,0.1,6.7,0,0
20210330,0.333333333,중랑천,12.4,7.1,6.7,4.3,0.145,2.7,0,0
20210330,0.333333333,안양천,12.6,6.9,4.9,10.72,0.12,5.7,0,0
